installid,date,size,cost,subsidy,zip,city,state
PGE-INT-113599227,2017-06-22,9.54,45999.97,0,94606,OAKLAND,CA
RPV-18176,2016-05-20,5.5,19415,0,06615,Stratford,CT
NJSRRE1532508271,2016-11-01,7.42,-1,0,07416,Franklin,NJ
SCE-INT-NST-70242,2019-01-03,5.28,13000,0,92584,MENIFEE,CA
NFG-SR25630-94448,2018-10-12,9.28,17038,0,01841,Lawrence,MA
R00505,2009-02-11,7.2,55228,27614,19720,New Castle,DE
PGE-INT-118091060,2019-12-16,6.8,28900,0,94571,RIO VISTA,CA
NFG-SR25630-61572,2016-06-17,5.125,18114.83,0,02066,Scituate,MA
NFG-SR25630-27920,2014-12-23,5.61,30855,0,01821,Billerica,MA
SCE-INT-NST-42606,2018-05-22,5.4,27432,0,92586,SUN CITY,CA
OID3500296,2019-01-09,6.38,11838,-1,-1,-1,CO
81184,2018-06-19,7.015,-1,-1,85123,Arizona City,AZ
SCE-INT-SCE-78774,2016-12-24,3.18,7282,1991,92335,Fontana,CA
LADWP-02785-Legacy,2008-11-10,5.85,-1,23640.12,90039,Los Angeles,CA
SCE-INT-NST-64737,2018-11-08,2.965428571,9000,0,92264,PALM SPRINGS,CA
SCE-INT-NST-03669,2017-08-09,2.915,6646.48,1244,92618,Irvine,CA
OID2067121,2015-02-11,4.845,22771.5,-1,-1,-1,CO
SDGE-INT-74766,2015-05-07,4.75,-1,0,92128,SAN DIEGO,CA
SCE-INT-NST-131500,2020-02-07,4.953663265,27676.8,0,90638,LA MIRADA,CA
SCE-INT-NST-104256,2019-08-21,15.32611224,1900,0,90621,BUENA PARK,CA
PGE-INT-113392566,2014-01-28,2.25,-1,0,95436,FORESTVILLE,CA
PSP-01889,2010-08-11,10.08,73080,22500,19529,Kempton,PA
SCE-INT-SCE-57573,2016-04-25,4.973316327,20900,0,90241,DOWNEY,CA
PGE-INT-113487082,2015-10-23,2.08,10649.6,0,94533,FAIRFIELD,CA
PGE-INT-117839509,2019-09-08,6.358,32193,0,94565,PITTSBURG,CA
SDGE-INT-71870,2015-04-30,5.25,-1,0,92029,ESCONDIDO,CA
SCE-INT-SCE-70248,2016-07-05,4.94,21032,0,93230,Hanford,CA
SDGE-INT-247219,2020-01-29,3.597,23601,0,92118,CORONADO,CA
SCE-INT-NST-142010,2020-04-29,4.34,17359.71,0,92307,APPLE VALLEY,CA
PGE-INT-114286818,2018-02-13,5.232,19266,0,95124,SAN JOSE,CA
PGE-INT-118000243,2019-12-12,17.0852,44494,0,93420,ARROYO GRANDE,CA
NFG-SR25630-59439,2016-05-02,5.2,26832,0,02301,Brockton,MA
PGE-INT-113514766,2016-04-13,8.4,30839,0,94559,NAPA,CA
SCE-INT-NST-57475,2018-09-17,5.8,25810,0,92371,PHELAN,CA
LADWP-08968,2014-02-12,4.578,24800,1551,90272,Pacific Palisades,CA
SCE-INT-NST-101288,2019-08-01,8.4,22907,0,93514,BISHOP,CA
PGE-INT-113417416,2014-10-21,6.7782,-1,0,94558,NAPA,CA
LADWP-04202-Legacy,2009-11-24,6.45,-1,21265.92,90744,Wilmington,CA
PGE-INT-114205295,2011-04-14,2.28,-1,5430,95762,El Dorado Hills,CA
SCE-INT-NST-98469,2019-07-15,4.129326531,16169.6,0,92345,HESPERIA,CA
SCE-INT-NST-147352,2020-09-10,11.7405204081633,43371.9,0,92584,MENIFEE,CA
PGE-INT-113345022,2013-04-24,7.848,38847,1258,93314,Bakersfield,CA
PGE-INT-113488942,2015-11-19,1.56,36000,0,94803,EL SOBRANTE,CA
PGE-INT-116990956,2019-04-22,5.04,26708,0,94804,RICHMOND,CA
PGE-INT-117817770,2019-09-06,7.15,15000,0,95136,SAN JOSE,CA
SCE-INT-NST-142467,2020-05-05,3.2,18918.92,0,92591,TEMECULA,CA
NJSRRE1534331927,2017-07-03,6.2,-1,0,08028,Glassboro,NJ
223220,2020-05-28,6.6,21243.6,1132,10923,Garnerville,NY
SMA-SM5057-09115,2013-01-25,5.25,24728,2000,01950,Newburyport,MA
SDGE-INT-132862,2016-12-12,8.525,15041,0,92129,SAN DIEGO,CA
PGE-INT-113390635,2014-03-12,3.5,-1,0,93720,FRESNO,CA
PGE-INT-113578778,2017-01-12,6.93,35481.6,0,94553,MARTINEZ,CA
RPV-21066,2016-08-11,5.2,22100,0,06512,East Haven,CT
SDGE-INT-85079,2015-08-27,3.57,16565,0,92028,FALLBROOK,CA
SCE-INT-SCE-81686,2016-09-28,6.24,36853,0,90670,SANTA FE SPRINGS,CA
SCE-INT-NST-20122,2017-12-14,2.88,6805.36,1286,92407,San Bernardino,CA
OID3783367,2019-10-03,6.72,27021,-1,-1,-1,CO
SCE-INT-NST-131340,2020-02-06,6.9,22250,0,91792,WEST COVINA,CA
SDGE-INT-112822,2016-05-11,5.865,24515,0,92008,CARLSBAD,CA
SCE-INT-SCE-104635,2017-03-06,5.508316327,17993.67,0,-1,-1,CA
PGE-INT-113430803,2015-02-04,6.5,-1,0,95765,ROCKLIN,CA
PGE-INT-113548169,2016-09-06,10.08,51609.6,0,94505,BYRON,CA
NJSRRE1532217309,2015-12-21,14.31,-1,0,08025,EWAN,NJ
SCE-INT-500130886,2012-01-19,2.620408163,-1,-1,92411,SAN BERNARDINO,CA
NJSRRE1532597043,2016-11-25,13.33,-1,0,08018,Cedar Brook,NJ
R01821,2013-12-18,9.12,46512,-1,19702,Newark,DE
PGE-INT-113444430,2015-03-06,4.16,-1,0,95901,MARYSVILLE,CA
421-3593,2008-05-29,4.2,46509.13,19276,06385,Waterford,CT
31462,2015-04-10,8.58,-1,-1,85351,Sun City,AZ
OID3907028,2019-12-11,6.96,14729,-1,-1,-1,CO
PGE-INT-117772116,2019-09-04,8.7725,33342.75,0,93611,CLOVIS,CA
SCE-INT-500350602,2014-04-26,1.962,7973,2973,91741,Glendora,CA
SDGE-INT-90097,2015-11-30,6.9,32740,0,92025,ESCONDIDO,CA
SCE-INT-NST-107185,2019-09-25,4.2,18900,1492,91310,Santa Clarita,CA
SCE-INT-NST-28410,2018-02-01,8.7,27405,0,92545,HEMET,CA
42292,2016-04-06,7.28,-1,-1,85132,Florence,AZ
NFG-SR25630-88500,2018-04-06,6.67,22316.15,0,01772,Southborough,MA
SDGE-INT-142522,2017-07-17,5.12,20400,0,92117,SAN DIEGO,CA
SCE-INT-NST-164912,2020-10-28,8.06,25000,0,92563,MURRIETA,CA
NJSRRE1532184544,2013-11-19,4.9,-1,0,07663,SADDLE BROOK,NJ
RPV-46367,2020-02-05,20.16,73505.1,0,06074,South Windsor,CT
SDGE-INT-144999,2017-07-18,4.06,10718,0,92114,SAN DIEGO,CA
SDGE-INT-249589,2020-01-30,10.54,47430,0,92694,LADERA RANCH,CA
DC-155599-SUN-I,2015-05-18,4.94,-1,-1,20019,Washington D.C.,DC
SCE-INT-500182221,2012-04-07,8.51,41745,4375,92354,Loma Linda,CA
SCE-INT-SCE-41191,2016-01-05,8.01844898,1,0,92683,WESTMINSTER,CA
SCE-INT-500077274,2009-09-18,1.575,18113,2542,91740,Glendora,CA
SCE-INT-NST-87872,2019-05-12,3.1,13346.27,8586,93292,Visalia,CA
1059558,2016-08-30,3.27,16350,2616,78722,-1,TX
PGE-INT-118404562,2020-01-21,5.8,32499.72,0,94580,SAN LORENZO,CA
NJSRRE1539656072,2019-02-08,12.21,-1,0,08018,Cedar Brook,NJ
SCE-INT-SCE-75357,2016-08-31,9.477142857,55731,0,91301,AGOURA HILLS,CA
RPV-41666,2019-09-20,10.08,50400,2648,06460,Milford,CT
TEPDG-04456,2016-10-26,5.83,25652,0,85747,-1,AZ
PGE-INT-113391998 & PGE-INT-119933588,2014-03-18,4.5,-1,0,-1,-1,CA
1026150,2020-06-09,9.88,25735.79,1500,54601-2734,La Crosse,WI
PGE-INT-118399366,2020-05-19,7.245,3066.75,0,93307,BAKERSFIELD,CA
SDGE-INT-169257,2018-07-02,3.9,1300,0,92105,SAN DIEGO,CA
Qfs <10kW #20805,2020-12-05,3.84,-1,-1,87109,Albuquerque,NM
71604,2017-12-01,11.04,-1,-1,85132,Florence,AZ
SCE-INT-500455844,2013-12-13,4.9,24010,826,92376,Rialto,CA
112561,2020-10-13,8.25,-1,-1,85379,Surprise,AZ
PGE-INT-113361578,2014-03-05,2.5,11280,2943,95762,El Dorado Hills,CA
2110261,2011-07-05,5.76,32996,-1,88011,Las Cruces,NM
PGE-INT-113465406,2015-07-13,4.42,22630,0,94553,MARTINEZ,CA
SMANG_33486,2020-12-22,11.05,38233,0,02703,Attleboro,MA
2011-157585-SLPR,2007-01-11,3.4,25730,12750,11709,Bayville,NY
PGE-INT-113486435,2015-10-01,12.24,49347.6,0,93306,BAKERSFIELD,CA
RPV-02441,2014-06-10,9.75,50799.5,8222,06443,Madison,CT
SCE-INT-500660808,2015-02-28,6.441836735,-1,0,90808,LONG BEACH,CA
PGE-INT-120044265,2020-11-25,8.16,17021.97,0,94070,SAN CARLOS,CA
PGE-INT-113476714,2015-10-09,4,15710,0,94018,EL GRANADA,CA
SDGE-INT-58378,2014-06-12,4.578,-1,0,92111,SAN DIEGO,CA
SCE-INT-SCE-58476,2016-05-28,5.1,18084,0,91761,ONTARIO,CA
NFG-SR25630-70153,2016-10-04,6.36,27221,0,01201,Pittsfield,MA
PGE-INT-113294246,2007-12-21,2.2,18169.3,3678,94530,El Cerrito,CA
TEPDG-10846,2018-03-09,7.59,20693,0,85745,-1,AZ
SCE-INT-500389826,2013-07-25,2.729591837,-1,-1,91789,WALNUT,CA
NJSRRE1532173880,2011-10-12,9.45,-1,0,07067,COLONIA,NJ
SCE-INT-SCE-21527,2015-09-18,2.12,1,0,92530,LAKE ELSINORE,CA
PGE-INT-113381324,2014-02-05,8.16,-1,0,93727,FRESNO,CA
SCE-INT-SCE-59031,2016-04-19,6.676581633,1200,0,92840,GARDEN GROVE,CA
PGE-INT-114091403,2017-11-30,4.485,20631,0,94070,SAN CARLOS,CA
SCE-INT-NST-68798,2018-12-03,11.55,48997,0,92570,PERRIS,CA
SCE-INT-500347861,2013-03-27,7.35,37485,1526,91752,Mira Loma,CA
113532,2020-11-02,11.55,48180.59,-1,85338,Goodyear,AZ
RPV-16384,2016-05-11,6.05,14730,0,06779,Oakville,CT
SCE-INT-NST-43120,2018-05-25,6.156867347,22750.07,0,92683,WESTMINSTER,CA
PGE-INT-113510942,2016-03-11,3.71,14500,0,93611,CLOVIS,CA
SDGE-INT-67243,2014-12-11,4.08,-1,0,92127,SAN DIEGO,CA
PGE-INT-113298562,2008-08-14,7,50635.2,15511,93654,Reedley,CA
SCE-INT-500600921,2014-11-26,10.48163265,-1,0,93230,HANFORD,CA
NFG-SR25630-72147,2016-11-30,8.48,34768,0,01089,West Springfield,MA
PGE-INT-118715065,2020-03-26,5.985,20636,0,94509,ANTIOCH,CA
SDGE-INT-169509,2018-07-04,3.015,13567.51,1382,92154,San Diego,CA
SCE-INT-NST-82585,2019-03-18,6.403622449,28066.71,0,92392,VICTORVILLE,CA
PGE-INT-115326186,2018-11-14,3.48,14749.98,0,93446,PASO ROBLES,CA
OID2290577,2015-11-05,8,34800,-1,-1,-1,CO
RTEP-RPV_73339,2013-11-25,6.75,30375,0,85741,-1,AZ
NJSRRE1537574178,2018-07-02,15.39,-1,0,08050,Manahawkin,NJ
SCE-INT-500584329,2014-08-04,6.878571429,-1,0,92562,MURRIETA,CA
PGE-INT-113483150,2015-11-10,5.75,20953,0,94505,DISCOVERY BAY,CA
41823,2016-03-29,6.48,-1,-1,85364,Yuma,AZ
PGE-INT-113377339,2013-12-02,3.12,-1,-1,94706,ALBANY,CA
PGE-INT-113288912,2008-02-13,3.2,27680,5570,94709,Berkeley,CA
SDGE-INT-80675,2015-06-09,4.77,24422,0,91913,CHULA VISTA,CA
SCE-INT-NST-26874,2018-01-20,2.44,11541.2,0,92260,PALM DESERT,CA
RPV-12759,2015-11-09,3.38,17745,0,06042,Manchester,CT
SCE-INT-NST-139478,2020-04-23,6.35776530612245,36096,0,93551,PALMDALE,CA
NJSRRE1532235513,2016-06-15,4.5,-1,0,08861,Perth Amboy,NJ
SDGE-INT-131494,2016-11-18,4.251,5993,0,91902,BONITA,CA
NJSRRE1533038319,2017-03-03,9.41,-1,0,08242,Rio Grande,NJ
SDGE-INT-66606,2014-11-19,6.213,-1,0,92020,EL CAJON,CA
2130163,2013-04-05,3.57,13430,-1,88011,Las Cruces,NM
SDGE-INT-186234,2018-12-27,16.575,55300,0,92067,RANCHO SANTA FE,CA
PGE-INT-113646304,2014-06-05,10.5,-1,0,95687,VACAVILLE,CA
20035,2013-10-21,3.43,-1,-1,86004,Flagstaff,AZ
148223,2018-12-03,4.64,16572,1044,10309,Staten Island,NY
SDGE-INT-154632,2017-12-07,5.36,16616,0,92131,SAN DIEGO,CA
PGE-INT-113450927,2015-05-20,8.04,-1,0,94506,DANVILLE,CA
SMANG_29323,2020-11-19,10.24,35984,0,01095,Wilbraham,MA
PGE-INT-113476510,2015-10-07,6.625,33920,0,-1,-1,CA
PGE-INT-113479302,2016-02-16,6.27,24000,0,95746,GRANITE BAY,CA
NJSRRE1535625867,2017-12-21,7.2,-1,0,08722,Beachwood,NJ
PGE-INT-113554466,2016-08-25,3.975,0.01,0,94533,FAIRFIELD,CA
33855,2015-07-15,8.58,-1,-1,86326,Cottonwood,AZ
NJSRRE1540265951,2019-03-13,12.29,-1,0,08831,Monroe Township,NJ
NFG-NN1981-12938,2012-11-01,8.4,41790,0,01532,Northborough,MA
PGE-INT-113471445,2015-08-17,11.18,38738.7,0,93314,BAKERSFIELD,CA
SCE-INT-NST-136905,2020-03-13,4.32,12312,0,90807,LONG BEACH,CA
36139,2015-10-10,9.88,-1,-1,85326,Buckeye,AZ
SDGE-INT-221885,2019-09-09,5.185,19452,0,92056,OCEANSIDE,CA
SCE-INT-500289972,2013-09-01,3.22,12709,5739,92618,Irvine,CA
SCE-INT-500624200,2014-11-17,4.694897959,-1,0,92603,IRVINE,CA
LADWP-01318,2012-07-06,6.815,33904.63,7856,91335,Reseda,CA
PGE-INT-113396181,2014-02-11,5.36,-1,0,95320,ESCALON,CA
PGE-INT-115349516,2019-03-06,3.465,16389.45,0,93730,FRESNO,CA
PGE-INT-115026272,2018-10-08,3.015,13567.51,592,95687,Vacaville,CA
NJSRRE1532184964,2013-10-08,11.025,-1,0,08753,TOMS RIVER,NJ
94837,2019-07-16,5.04,-1,-1,86303,Prescott,AZ
SDGE-INT-173195,2018-08-27,2.805,10000,0,92083,VISTA,CA
PGE-INT-113286894,2007-03-11,1.72,17729.98,3822.4,94403,San Mateo,CA
SCE-INT-SCE-108243,2017-04-05,3.575,7695,0,93021,MOORPARK,CA
NJSRRE1532851453,2016-11-29,8.22,-1,0,07882,Washington,NJ
OID3898623,2019-10-09,5.355,19278,-1,-1,-1,CO
PGE-INT-113413015,2014-09-29,9.69,-1,0,95982,SUTTER,CA
SCE-INT-500109973,2012-05-31,2.25,12337,4286,91387,Santa Clarita,CA
SCE-INT-NST-148358,2020-08-13,2.44,7800,0,91786,UPLAND,CA
PGE-INT-113415465,2014-10-08,5.1,-1,0,95762,EL DORADO HILLS,CA
SDGE-INT-172365 & SDGE-INT-172364,2018-10-30,5.22,14585,0,92064,POWAY,CA
PGE-INT-117093682,2019-04-29,10.395,35646,0,93720,FRESNO,CA
SDGE-INT-102585,2016-01-12,8.84,15983,0,91977,SPRING VALLEY,CA
NFG-SR25630-56148,2016-05-26,8.32,37024,0,01970,Salem,MA
PGE-INT-119873406,2020-11-25,5.4604,21384.12,0,95304,TRACY,CA
SCE-INT-500196248,2012-06-04,2.94,17993,836,92630,Lake Forest,CA
PGE-INT-113535722,2016-06-09,12.455,24982,0,93313,BAKERSFIELD,CA
23120,2014-02-14,9.75,-1,-1,85032,Phoenix,AZ
PGE-INT-113441524,2015-05-05,8.96,-1,0,95367,RIVERBANK,CA
SCE-INT-500674827,2015-04-06,5.02244898,-1,0,91709,CHINO HILLS,CA
16329,2013-03-27,4.578,-1,-1,85375,Sun City West,AZ
PGE-INT-113353236,2012-10-28,9.36,44105,1602,93446,Paso Robles,CA
PGE-INT-113368936,2013-08-24,6.37,32487,1047,95037,Morgan Hill,CA
3117,2010-03-25,6.3,-1,-1,85374,Surprise,AZ
SCE-INT-500254320,2012-10-27,9.8,44092,2877,92831,Fullerton,CA
PSP-07027,2011-12-30,9.6,61800,7200,17815,Bloomsburg,PA
PGE-INT-113590782,2017-03-28,4.42,22630.4,0,93313,BAKERSFIELD,CA
SCE-INT-NST-11678,2017-09-16,4.06,4616,0,90604,WHITTIER,CA
SDGE-INT-247761,2020-04-07,4.8,28128,0,92010,CARLSBAD,CA
NJSRRE1532174987,2011-11-15,15.87,-1,0,08757,TOMS RIVER,NJ
SCE-INT-500640776,2015-01-13,6.441836735,-1,0,92881,CORONA,CA
PGE-INT-113489630,2015-11-20,2.86,14643,0,93930,KING CITY,CA
NFG-SR25630-78174,2017-05-31,3.52,18010,0,02445,Brookline,MA
SCE-INT-NST-139120,2020-04-29,5.0115306122449,22484,0,92532,LAKE ELSINORE,CA
32186,2015-05-08,9.156,-1,-1,85024,Phoenix,AZ
40846,2016-03-05,8.745,-1,-1,85029,Phoenix,AZ
SDGE-INT-184013,2018-12-05,4.32,20002,0,92127,SAN DIEGO,CA
TEPDG-16903,2018-11-13,7.015,10593.25,0,85653,-1,AZ
LADWP-00216-Legacy,2005-05-01,1.67,-1,5916.96,90026,Los Angeles,CA
PGE-INT-113490447,2015-12-15,8.3072,36393.6,0,-1,-1,CA
PGE-INT-113333615,2012-08-08,5.28,26268,1076,93619,Clovis,CA
NJSRRE1532845302,2017-06-26,8.4,-1,0,08057,Moorestown,NJ
OID3548883,2018-12-26,9.86,17075,-1,-1,-1,CO
PGE-INT-116767155,2019-05-07,4.48,22645,0,95127,SAN JOSE,CA
60,2004-11-10,5,-1,-1,85028,Phoenix,AZ
SCE-INT-NST-149927,2020-08-28,4.2,21336,0,92584,MENIFEE,CA
LADWP-36233,2019-02-21,5.22,17000,1824,90062,Los Angeles,CA
SRO32013,2013-12-11,3.5,13331.13,-1,-1,-1,CO
PGE-INT-113526974,2016-05-12,7.935,47343,0,94121,SAN FRANCISCO,CA
SCE-INT-500470318,2014-06-06,5.5,22990,863,92860,Norco,CA
PGE-INT-113370409,2013-07-19,2.3,11015,3258,95762,El Dorado Hills,CA
264582,2018-09-24,3.2,37187,640,10301,Staten Island,NY
SDGE-INT-184543 & SDGE-INT-285829,2018-12-31,10.8,41344,0,91901,ALPINE,CA
SDGE-INT-137124,2017-02-21,11,11700,0,92653,LAGUNA HILLS,CA
SDGE-INT-158168,2018-01-19,5.035,19000,0,92027,ESCONDIDO,CA
SCE-INT-NST-72791,2019-01-17,8.522877551,49998,0,93536,LANCASTER,CA
OID3610243,2019-02-21,6.38,11349,-1,-1,-1,CO
RTEP-RPV_48999,2013-04-04,3.96,19700.7,396,85706,-1,AZ
NJSRRE1532181741,2012-07-28,9.46,-1,0,08015,BROWNS MILLS,NJ
SCE-INT-SCE-13531,2015-07-29,5.3,12048.4,3368,92880,Eastvale,CA
55259,2017-01-07,7.28,-1,-1,85306,Glendale,AZ
PGE-INT-115024557,2018-12-03,8.68,30000,0,96073,PALO CEDRO,CA
NJSRRE1532885852,2016-11-18,11.12,-1,0,08005,Barnegat,NJ
SCE-INT-500655379,2015-02-14,7.096938776,-1,0,92679,TRABUCO CANYON,CA
PGE-INT-113396511,2014-06-02,4.675,-1,0,-1,-1,CA
PGE-INT-113279735,2004-07-27,5.5176,-1,-1,95110,San Jose,CA
SCE-INT-500676696,2015-02-24,6.769387755,-1,0,92886,YORBA LINDA,CA
130138,2013-08-15,4.08,14090,3060,03851,Milton,NH
SDGE-INT-139836,2017-04-25,6.21,28430,0,92004,BORREGO SPRINGS,CA
PGE-INT-113445913,2015-04-06,7.8,-1,0,95762,EL DORADO HILLS,CA
PGE-INT-114059803,2017-11-10,11.6,31250,0,96073,PALO CEDRO,CA
SRO10898,2009-12-15,9.9,64600,-1,-1,-1,CO
12393,2012-09-07,3.96,-1,-1,85132,Florence,AZ
SCE-INT-NST-75807,2019-01-30,5.51,27000.1,0,92870,PLACENTIA,CA
NFG-NN1981-10896,2013-01-22,6.48,45360,0,02420,Lexington,MA
RPV-30400,2018-03-27,4.64,21060,0,06051,New Britain,CT
PGE-INT-113455814,2015-06-30,7.28,-1,0,94561,OAKLEY,CA
SDGE-INT-98276,2015-12-08,5.3,29379,0,92131,SAN DIEGO,CA
NFG-SR25630-91066,2018-07-03,9.44,42480,0,02474,Arlington,MA
SCE-INT-NST-45870,2018-07-08,2.88,6805.36,549,92392,Victorville,CA
SCE-INT-NST-15952,2017-10-26,9.440020408,32995,0,91786,UPLAND,CA
PGE-INT-114567578,2018-05-17,5.232,20920,0,94558,NAPA,CA
PGE-INT-113279765,2004-01-28,4.86,37523.05,15545.8,94503,American Canyon,CA
SCE-INT-NST-121869,2020-02-03,5.6,20388,0,92626,COSTA MESA,CA
SDGE-INT-186045,2019-02-20,8.28,31682,0,91977,SPRING VALLEY,CA
PSP-01087,2010-05-19,5.52,45250,12420,15767,Punxsutawney,PA
SCE-INT-500215489,2012-11-08,7.14,25660,3072,90715,Lakewood,CA
RTEP-RPV_105304,2015-02-05,4.9,16400,0,85719,-1,AZ
NFG-SR25630-66860,2016-09-21,5.88,13068,0,01826,Dracut,MA
SCE-INT-SCE-63029,2016-05-16,6.379602041,24756.05,0,92596,WINCHESTER,CA
SCE-INT-500060970,2009-09-30,5.184,63986,8221,90630,Cypress,CA
PGE-INT-113273965,2003-03-12,5.445,-1,-1,-1,-1,CA
PGE-INT-113512395,2016-02-18,1.855,21000,0,94558,NAPA,CA
SCE-INT-500464527,2013-12-16,5,24500,847,91377,Oak Park,CA
NFG-SR25630-62531,2016-07-01,7.848,38219,0,01923,Danvers,MA
30531,2015-02-12,10.14,-1,-1,85392,Avondale,AZ
NJSRRE1532377341,2010-06-02,9.9,70785,15345,08822,FLEMINGTON,NJ
NFG-SR25630-39234,2015-07-14,4.5,36250.1,0,01821,Billerica,MA
OID3255137,2018-03-09,6.27,25594,-1,-1,-1,CO
PGE-INT-113409971,2014-08-04,6.5,-1,0,95648,LINCOLN,CA
PGE-INT-113551923,2016-08-22,2.385,10422.45,0,94533,FAIRFIELD,CA
PGE-INT-113358117,2013-04-21,22.05,103019.18,3740,93619,Clovis,CA
31772,2015-04-28,11,-1,-1,85373,Sun City,AZ
NJSRRE1542419549,2020-01-24,9.81,-1,0,08012,blackwood,NJ
PGE-INT-113553109,2016-09-20,8.215,42060.8,0,93309,BAKERSFIELD,CA
PGE-INT-113452385,2015-05-20,3.36,-1,0,94608,OAKLAND,CA
PGE-INT-114848177,2018-08-24,3.52,18022.4,0,95131,SAN JOSE,CA
OID2345723,2016-01-05,4.505,19204.25,-1,-1,-1,CO
SCE-INT-500453135,2014-10-01,13.86,58520,2327,93532,Lake Hughes,CA
PGE-INT-118519147,2020-03-02,11.64,70706,0,96073,PALO CEDRO,CA
PGE-INT-118139340,2020-02-05,3.99,21561,0,94565,PITTSBURG,CA
Qfs <10kW #11811,2018-03-31,5.7,-1,-1,87043,Placitas,NM
RUNSE-RPV_86901,2014-11-06,8.502,32732.7,0,86404,-1,AZ
SDGE-INT-250871,2020-02-12,2.745,13393,0,92021,EL CAJON,CA
PGE-INT-115742757,2019-04-26,12.21,61286.4,0,94526,DANVILLE,CA
SDGE-INT-148772,2017-09-06,3.96,19733,0,92131,SAN DIEGO,CA
NJSRRE1542684878,2020-01-29,10.23,-1,0,08753,Toms River,NJ
SDGE-INT-284530,2020-10-13,4.08,8429,0,92677,LAGUNA NIGUEL,CA
SCE-INT-SCE-33978,2015-12-29,4.033244898,23133.6,0,92596,WINCHESTER,CA
NJSRRE1536143142,2018-04-13,3.25,-1,0,08757,Toms River,NJ
PGE-INT-113516786,2016-04-11,2.805,14361.6,0,94806,SAN PABLO,CA
PGE-INT-113594811,2017-05-17,4.35,13000,0,93727,FRESNO,CA
PSP-06265,2011-12-15,1.8,7094.3,1350,15301,Washington,PA
SCE-INT-NST-112068,2019-12-27,5.28,14097,0,92780,TUSTIN,CA
SMANG_24508,2020-11-04,5.1,21420,0,02148,Malden,MA
PGE-INT-113325182,2011-05-22,8.46,67510.8,4389,93314,Bakersfield,CA
NFG-SR25630-75380,2017-03-07,8.1,33628.5,0,01507,Charlton,MA
SCE-INT-SCE-32609,2015-12-04,9.008744898,28000,0,90620,BUENA PARK,CA
PGE-INT-113379389,2013-12-20,6.885,-1,-1,95975,ROUGH AND READY,CA
2110654,2011-12-16,1.5,8402.13,-1,87123,Albq,NM
SDGE-INT-157877 & SDGE-INT-163257,2018-01-23,5.61,25615,0,92103,SAN DIEGO,CA
SCE-INT-500442466,2014-10-13,5.5,28050,6273,92530,Lake Elsinore,CA
PGE-INT-118205024,2019-12-03,6.175,20898,0,93923,CARMEL,CA
TEPDG-16963,2018-11-06,6.405,25694.3,0,85749,-1,AZ
PGE-INT-113583679,2017-03-06,6.38,23580,0,95148,SAN JOSE,CA
SDGE-INT-208037,2019-06-14,4.69,15500,0,92131,SAN DIEGO,CA
LADWP-18956,2016-01-14,3.84,26304,998,90068,Los Angeles,CA
SMAES_17543,2020-02-28,2.9,12470,0,02056,Norfolk,MA
PGE-INT-117043243,2019-11-12,8.06,25500,0,95648,LINCOLN,CA
SDGE-INT-5105,2008-03-27,8.4,60989,18360,92117,San Diego,CA
SCE-INT-NST-167468,2020-12-03,4.68,46748,0,90808,LONG BEACH,CA
SDGE-INT-215696,2019-09-09,9.657,47777,0,92057,OCEANSIDE,CA
PGE-INT-118242781,2019-12-12,3.015,13567.51,269,94568,Dublin,CA
PGE-INT-113385258,2014-04-14,4.3,-1,0,94609,Oakland,CA
PGE-INT-113420349,2015-01-09,4.14,-1,0,94116,San Francisco,CA
PGE-INT-114058231,2017-11-17,2.8,8008,0,95973,CHICO,CA
SCE-INT-500697683,2015-04-10,3.603061224,-1,0,93105,SANTA BARBARA,CA
PGE-INT-113418839,2014-11-07,3.06,-1,0,94561,OAKLEY,CA
PGE-INT-113273553,2003-01-05,2.4,17940.5,8950,95616,Davis,CA
53782,2016-12-07,14.045,-1,-1,85128,Coolidge,AZ
LADWP-03388,2013-01-22,6.24,31824,6857,90066,Los Angeles,CA
244940,2020-07-13,2.8,13242.08,980,12583,Tivoli,NY
SCE-INT-NST-04270,2017-08-07,7.04,30201.6,0,92336,FONTANA,CA
SDGE-INT-164644,2018-04-23,8.7,9787,0,92691,MISSION VIEJO,CA
NJSTRE1545296414,2020-12-12,16.5,-1,0,08055,Medford,NJ
SDGE-INT-25427,2011-09-03,4.6,26662,1346,92019,El Cajon,CA
SCE-INT-NST-70713,2018-12-14,9.9,34700,0,92708,FOUNTAIN VALLEY,CA
SDGE-INT-46672,2013-10-03,7.5,-1,-1,92117,SAN DIEGO,CA
SCE-INT-500593545,2014-09-11,6.878571429,-1,0,92562,MURRIETA,CA
SCE-INT-NST-09413,2017-09-21,7.569704082,37000,0,92311,BARSTOW,CA
SCE-INT-NST-59851,2018-10-03,5.232,22080,0,91768,POMONA,CA
RPV-20163,2016-08-24,9.36,31824,0,06450,Meriden,CT
SDGE-INT-90016,2015-11-20,5,18516,0,92084,VISTA,CA
SCE-INT-SCE-53122,2016-03-14,3.08,15044,0,92530,LAKE ELSINORE,CA
PSP-07948,2012-10-24,8.46,38500,6345,15063,Monongahela,PA
TEPDG-03812,2016-11-09,7.15,29211,0,85730,-1,AZ
SMANG_17053,2020-01-15,5.695,21530,0,02191,Weymouth,MA
NFG-SR25630-64427,2016-07-05,9.36,41652,0,01354,Gill,MA
265371,2020-11-24,6.46,24483.4,1292,10591,Tarrytown,NY
