installid,date,size,cost,subsidy,zip,city,state
SCE-INT-NST-156599,2020-08-25,2.56,11312.01,0,93555,RIDGECREST,CA
SDGE-INT-27532,2012-03-29,4.7,21678,971,92673,San Clemente,CA
NJSTRE1545577922,2020-12-29,8.64,-1,0,08502,Belle Mead,NJ
LADWP-24716,2016-08-02,7,22100.83,1768,90042,Los Angeles,CA
SCE-INT-NST-78121,2019-02-11,8.153836735,45182.2,0,91791,WEST COVINA,CA
SDGE-INT-136224,2017-02-13,4.8,15500,0,92010,CARLSBAD,CA
NJSRRE1532188569,2013-01-02,6.5,-1,0,08757,TOMS RIVER,NJ
SCE-INT-NST-64066,2018-11-30,2.56,6063.92,308,92596,Winchester,CA
SDGE-INT-63987,2014-11-13,9,-1,0,92653,LAGUNA HILLS,CA
LADWP-29404,2017-08-15,3.48,7056,727,90710,Harbor City,CA
PGE-INT-119172921,2020-06-25,5.2,19864,0,95037,MORGAN HILL,CA
PGE-INT-114692881,2018-07-03,7.26,24145,0,94560,NEWARK,CA
SCE-INT-500560067,2014-07-24,11.02755102,-1,0,92260,PALM DESERT,CA
NFG-SR25630-54789,2016-03-04,3.315,13591.6,0,01747,Hopedale,MA
PGE-INT-113355447,2013-05-15,4.4,22440,711,94561,Oakley,CA
PGE-INT-115408968,2018-11-30,2.24,7504.5,1670,93427,Buellton,CA
NJSRRE1536029007,2017-05-11,2.65,-1,0,08021,CLEMENTON,NJ
227625,2019-06-19,3.9,24170,1170,11236,BROOKLYN,NY
SCE-INT-NST-14005,2013-11-28,5.25,34196,1006,91780,Temple City,CA
PGE-INT-113347744,2012-08-11,6.24,26737,1210,95949,Grass Valley,CA
NJSTRE1545063697,2020-09-01,19.52,-1,0,08527,Jackson,NJ
PGE-INT-113415853,2014-12-01,6.885,-1,0,94565,PITTSBURG,CA
SCE-INT-NST-96473,2019-06-28,7.117683673,20000,0,92614,IRVINE,CA
SCE-INT-500531732,2014-04-20,3.5,14840,580,93536,Lancaster,CA
PGE-INT-113597463,2017-05-26,2,9000,2115,95616,Davis,CA
SDGE-INT-139010 & SDGE-INT-147218,2017-04-10,16.24,48514,0,92127,SAN DIEGO,CA
SDGE-INT-73200,2015-04-06,5.559,-1,0,91941,LA MESA,CA
PGE-INT-113500491,2016-07-15,22.7,59967,0,93646,ORANGE COVE,CA
PGE-INT-114601684,2018-05-24,2.332,10556,0,93306,BAKERSFIELD,CA
SCE-INT-NST-35615,2018-03-22,8.922489796,18310.6,0,93535,LANCASTER,CA
PGE-INT-113374498,2013-11-25,5,-1,-1,95713,COLFAX,CA
PGE-INT-113351404,2013-03-27,3.36,17136,511,94602,Oakland,CA
PGE-INT-113361448,2013-09-22,12.5,63750,1941,95993,Yuba City,CA
NFG-SR25630-30248,2015-01-13,4.335,23842.5,0,01702,Framingham,MA
PGE-INT-113331314,2011-12-07,3.36,24393.4,942,94122,San Francisco,CA
SCE-INT-500124140,2012-04-13,6.88,35844.8,6440,91752,Mira Loma,CA
PGE-INT-114097425,2018-01-10,16.2,82944,0,93245,LEMOORE,CA
NJSRRE1532929865,2015-09-18,5.72,-1,0,08046,Willingboro,NJ
SCE-INT-SCE-03551,2015-07-09,5.558540816,28371,0,92630,LAKE FOREST,CA
PGE-INT-113432322,2015-01-06,5.6,-1,0,93245,LEMOORE,CA
NFG-SR25630-59167,2016-05-31,2.86,14729,0,02081,Walpole,MA
224242,2020-04-24,3.5,20455.24,1050,11385,Ridgewood,NY
UNSEDG-03970,2015-04-21,6.213,-1,0,86426,-1,AZ
SMANG_12272,2019-10-08,5.22,13078.8,0,01906,Saugus,MA
NFG-SR25630-83997,2017-10-05,9.8,41944,0,01581,Westborough,MA
Qfs <10kW #12277,2018-05-25,5.232,-1,-1,87124,Rio Rancho,NM
NJSRRE1541027939,2019-11-05,15.41,-1,0,07083,UNION,NJ
PGE-INT-120131808,2020-12-09,4.08,8473.07,0,95118,SAN JOSE,CA
SCE-INT-SCE-07897,2015-06-19,3.825,19584,0,91739,RANCHO CUCAMONGA,CA
SDGE-INT-160988,2018-03-16,7.54,24000,0,92672,SAN CLEMENTE,CA
OID2922242,2017-10-28,4.505,10753,-1,-1,-1,CO
SDGE-INT-117124,2016-05-26,3.71,18995,0,91910,CHULA VISTA,CA
SDGE-INT-200287,2019-04-18,5.36,17917,0,92026,ESCONDIDO,CA
LADWP-09618,2014-01-17,5.88,28812,1948,91342,Sylmar,CA
ODOE-100764,2016-10-13,6.09,34581,-1,97223,Tigard,OR
PGE-INT-113525327,2016-04-01,9.1,46592,0,95111,SAN JOSE,CA
66728,2017-08-29,6.16,-1,-1,85122,Casa Grande,AZ
PGE-INT-118132333,2019-12-30,3.78,10773,0,95014,CUPERTINO,CA
SCE-INT-NST-47942,2018-07-06,3.575,17226,0,92342,HELENDALE,CA
SCE-INT-SCE-76144,2016-08-16,3.42,12500,0,90266,MANHATTAN BEACH,CA
SCE-INT-NST-55889,2018-09-25,3.42,14902.38,0,92301,ADELANTO,CA
105645,2020-04-16,6.08,-1,-1,85029,Phoenix,AZ
OID3513235,2018-09-27,6.3,27899,-1,-1,-1,CO
Qfs <10kW #10947,2017-12-04,4.76,-1,-1,87120,Albuquerque,NM
UNSEDG-02522,2019-05-02,10.72,33982.4,0,86404,-1,AZ
8582,2011-12-20,8.28,-1,-1,85340,Litchfield Park,AZ
55688,2017-01-20,15.37,-1,-1,85310,Glendale,AZ
RPV-15503,2016-04-11,5.83,30607.5,0,06614,Stratford,CT
NJSRRE1537980858,2018-06-26,4.48,-1,0,08515,CROSSWICKS,NJ
OID4018168,2020-06-11,10.08,46158,-1,-1,-1,CO
SCE-INT-NST-43905,2018-06-04,5.1,16500,0,91722,Covina,CA
PGE-INT-119897450,2020-10-30,4.32,19252.5,0,94928,ROHNERT PARK,CA
PGE-INT-113502820,2016-01-11,5.04,19745.05,0,94538,FREMONT,CA
PGE-INT-113494207,2015-12-08,5.98,7247.7,0,95762,EL DORADO HILLS,CA
SDGE-INT-132726,2016-12-12,7.02,37000,0,92084,VISTA,CA
SCE-INT-SCE-95638,2017-02-08,7.28,26500,0,-1,-1,CA
PSP-02866,2010-08-04,8.64,60480,15120,19512,Boyertown,PA
SCE-INT-500469022,2014-04-16,6,28800,978,93230,Hanford,CA
1106498,2020-10-30,6.08,26448,500,53590-4583,Sun Prairie,WI
SCE-INT-SCE-103743,2017-02-27,2.8,14336,0,92532,Lake Elsinore,CA
RTEP-RPV_110005,2015-12-28,5.1,21802,0,85704,-1,AZ
PGE-INT-116937215,2020-01-14,6.16,21454,0,94065,REDWOOD CITY,CA
7567,2011-09-29,6.72,-1,-1,85383,Peoria,AZ
PGE-INT-113481723,2015-10-15,5.75,21390,0,93727,FRESNO,CA
OID3322445,2018-05-08,6.09,25578,-1,-1,-1,CO
SDGE-INT-21761,2010-10-08,4.62,31498.32,2592,92128,San Diego,CA
2014-664436-Sola,2014-11-06,4,22400,1886.75,11756,Levittown,NY
53802,2016-12-08,9.275,-1,-1,85364,Yuma,AZ
NFG-SR25630-65084,2016-08-15,7.42,32796.4,0,01886,Westford,MA
PGE-INT-113492090,2015-11-30,2.4,8928,0,95205,STOCKTON,CA
PGE-INT-114201073,2018-04-12,3.24,16459.2,0,93905,SALINAS,CA
PGE-INT-113374176,2013-10-08,2.9832,-1,-1,95123,SAN JOSE,CA
PGE-INT-113505525,2016-02-12,10.4,48000,0,93461,SHANDON,CA
SDGE-INT-77191,2015-04-20,5.886,26163,0,92117,SAN DIEGO,CA
695-20866,2008-10-31,7.02,59600,31906,06057,New Hartford,CT
SDGE-INT-199584,2019-04-18,6.3,22239,0,92009,CARLSBAD,CA
CS2-SR25630-24429,2015-02-18,7.245,38408.8,3250,02189,Weymouth,MA
PGE-INT-113362403,2013-04-26,4.5,22226,718,94061,Redwood City,CA
NJSRRE1532204613,2014-05-27,14.535,-1,0,08210,DENNISVILLE,NJ
CS2-SR25630-20518,2014-09-02,10.36,41564,2000,01523,Lancaster,MA
PGE-INT-115020299,2018-12-06,8.7,33249.66,0,96022,COTTONWOOD,CA
SCE-INT-500454571,2014-02-28,4.02,20726,717,92223,Beaumont,CA
SMANG_17132,2020-03-02,8,27680,0,01604,Worcester,MA
SRO30394,2013-06-19,5.52,28152,-1,-1,-1,CO
PGE-INT-113517696,2016-03-23,3.9,19968,0,94553,MARTINEZ,CA
SCE-INT-500377108,2014-02-27,4.16,19593.6,846,93065,Simi Valley,CA
SCE-INT-500382234,2013-07-27,8.085,41233.5,1600,93292,Visalia,CA
PGE-INT-113412813,2014-09-26,3.06,-1,0,-1,-1,CA
SCE-INT-NST-61552,2018-12-18,5.958153061,22644,0,91730,RANCHO CUCAMONGA,CA
PGE-INT-113612985,2010-01-23,4.32,31104,5383,93309,Bakersfield,CA
SCE-INT-NST-162607,2020-10-09,7.14170408163265,36300,0,92301,ADELANTO,CA
SDGE-INT-286054,2020-10-27,2.925,17550,0,91913,CHULA VISTA,CA
SDGE-INT-159344,2018-03-21,8.71,30000,0,92131,SAN DIEGO,CA
PGE-INT-113427255,2015-02-12,1.53,-1,0,94564,PINOLE,CA
PGE-INT-119617534,2020-08-24,4.48,10426,0,94560,NEWARK,CA
NFG-SR25630-70499,2016-07-21,7.54,23020,0,01904,Lynn,MA
SCE-INT-NST-165142,2020-11-12,7.6291,38499.86,0,92346,HIGHLAND,CA
PGE-INT-117555943,2019-07-11,8.52,26000,0,95677,ROCKLIN,CA
PGE-INT-113539939,2016-08-04,7.2,26675,0,94513,BRENTWOOD,CA
SCE-INT-500629788,2015-03-10,1.091836735,-1,0,90606,WHITTIER,CA
SDGE-INT-124712,2016-11-10,3.597,19243,0,92056,OCEANSIDE,CA
TEPDG-06111,2017-04-28,7,24500,0,85706,-1,AZ
839486,2019-04-26,3.96,12473,1496.76,53533-8944,Dodgeville,WI
PGE-INT-113546931,2016-09-09,4.6926,20451.6,0,95212,STOCKTON,CA
SCE-INT-NST-60455,2018-12-18,6.708244898,29014.04,0,92376,RIALTO,CA
6-328,2020-03-06,5.58,34000,-1,-1,Providence,RI
Qfs <10kW #17601,2020-01-25,8.175,-1,-1,87120,Albuquerque,NM
SCE-INT-SCE-20508,2016-01-26,5.83,29849,0,92316,BLOOMINGTON,CA
PGE-INT-119942893,2020-11-17,3.9468,22425,0,94533,FAIRFIELD,CA
SCE-INT-NST-62199,2018-12-06,6.405,32025,0,92336,FONTANA,CA
SCE-INT-SCE-45534,2016-01-27,3.975,20480,0,90805,LONG BEACH,CA
PGE-INT-113538873,2016-07-08,5.25,18900,0,94030,MILLBRAE,CA
160434,2019-01-08,5.94,24972,1265,11433,Jamaica,NY
SCE-INT-500238742,2012-08-31,3.9,19402.5,1082,91724,Covina,CA
PGE-INT-118652078,2020-05-17,5.525,22371.32,14925,95210,Stockton,CA
NJSRRE1532230325,2015-03-21,10.18,-1,0,08315,DIVIDING CREEK,NJ
SCE-INT-500228077,2012-08-03,8.16,42024,2344,93010,Camarillo,CA
PGE-INT-115764523,2019-02-19,2.345,700,0,94589,VALLEJO,CA
SDGE-INT-69768,2014-12-29,5.5,-1,0,92020,EL CAJON,CA
NFG-SR25630-52780,2015-04-17,15.55,70912.5,0,02301,Brockton,MA
SDGE-INT-258504,2020-03-19,12.025,47008,0,92014,DEL MAR,CA
RPV-48944,2020-05-04,8.96,29630.72,0,06614,Stratford,CT
NJSRRE1532220521,2015-10-07,7.56,-1,0,08085,WOOLWICH TOWNSHIP,NJ
SCE-INT-NST-148118,2020-08-28,4.2,17850,0,92582,SAN JACINTO,CA
NFG-SR25630-63639,2016-07-20,7,28190,0,02466,Newton,MA
SDGE-INT-41969,2013-05-25,5.5,27473.5,-1,92105,San Diego,CA
PGE-INT-114290823,2018-04-06,29.24,67252,0,-1,-1,CA
SCE-INT-500522788,2014-10-09,4.165,24240.3,716,93065,Simi Valley,CA
2011-160079-SLPR,2010-09-30,6.3,43100,22050,11769,Oakdale,NY
SRO33618,2013-12-26,4.41,22491,-1,-1,-1,CO
SCE-INT-500499436,2014-01-28,5.459183673,-1,0,91709,CHINO HILLS,CA
SCE-INT-SCE-85626,2016-10-25,4.08,16320,0,90701,ARTESIA,CA
SCE-INT-NST-31945,2018-02-26,6.727897959,30763.2,0,93274,TULARE,CA
OID3561701,2018-12-06,7.83,14285,-1,-1,-1,CO
PGE-INT-117615377,2019-10-30,5.7,26577,0,93637,MADERA,CA
115790,2020-12-23,13.53,35448.6,-1,85050,Phoenix,AZ
92389,2019-05-01,6.3,-1,-1,85335,El Mirage,AZ
NJSRRE1537736038,2018-09-06,11.2,-1,0,08505,BORDENTOWN,NJ
PGE-INT-113436019,2015-04-16,7.65,-1,0,95658,NEWCASTLE,CA
15665,2013-02-20,9.36,-1,-1,85326,Buckeye,AZ
SCE-INT-500072439,2007-06-27,5.04,39343,10221.89,93230,Hanford,CA
SMA-SM5057-08969,2013-03-22,7.25,28275,2000,01069,Palmer,MA
PGE-INT-113379158,2013-10-26,4.5,-1,-1,95746,GRANITE BAY,CA
UNSEDG-00208,2016-05-20,13.734,46000,0,86433,-1,AZ
90165,2019-02-16,7.25,-1,-1,85375,Sun City West,AZ
SDGE-INT-284083,2020-10-16,4.95,27670,0,91941,LA MESA,CA
PGE-INT-113537124,2016-06-16,3.71,8473.6,3868,93313,Bakersfield,CA
NFG-SR25630-71034,2016-11-25,9.54,42453,0,02635,Barnstable,MA
SCE-INT-SCE-22319,2015-09-22,6.4,43840,0,90232,CULVER CITY,CA
NJSTRE1545076128,2020-09-15,4.76,-1,0,08079,Salem,NJ
SMAES_02591,2018-12-21,7.7,-1,0,02461,Newton,MA
PGE-INT-115469684,2018-12-13,14.3,73216,0,-1,-1,CA
SCE-INT-500003073,2013-05-15,2.3,9710,4855,92582,San Jacinto,CA
PGE-INT-114101912,2018-04-20,6.825,34999,0,95409,SANTA ROSA,CA
SCE-INT-SCE-96805,2017-04-06,4.988602041,16150.48,0,93560,ROSAMOND,CA
SCE-INT-SCE-64256,2016-05-26,5.209153061,20269,0,91784,UPLAND,CA
PGE-INT-113297120,2007-07-29,2.99,28226.7,6551.4,94925,Corte Madera,CA
SCE-INT-NST-25661,2018-01-11,7.520571429,19092,0,92544,HEMET,CA
SCE-INT-NST-159489,2020-12-04,8.28,22450,0,92660,NEWPORT BEACH,CA
OID2607370,2016-06-29,6.24,27144,-1,-1,-1,CO
SCE-INT-NST-162822,2020-10-12,3.55283673469388,20663.5,0,93004,VENTURA,CA
SCE-INT-500233704,2013-02-01,6.54,40875,2025,93543,Littlerock,CA
DC-177497-SUN-I,2017-09-18,6.38,-1,-1,20011,Washington D.C.,DC
35842,2015-10-02,6.75,-1,-1,85388,Surprise,AZ
PGE-INT-119069026,2020-06-04,6.7,27291,0,94596,WALNUT CREEK,CA
SCE-INT-SCE-58459,2016-04-15,4.86,21999,0,92867,ORANGE,CA
PGE-INT-113324914,2011-04-17,5.016,37103.8,1404,95603,Auburn,CA
TEPDG-34007,2020-12-29,11.22,61710,0,85710,-1,AZ
PGE-INT-113646308,2014-06-05,5.9136,-1,0,94588,PLEASANTON,CA
PGE-INT-113399691,2014-06-30,4.32,-1,0,95070,SARATOGA,CA
PGE-INT-116488587,2019-02-19,4.84,25008,0,94587,UNION CITY,CA
PGE-INT-113375639,2013-10-09,2.94,-1,-1,-1,-1,CA
PGE-INT-113403327,2014-07-15,3.57,-1,0,95688,VACAVILLE,CA
SCE-INT-SCE-92624,2016-12-19,5.243,28492.8,0,92596,WINCHESTER,CA
SCE-INT-NST-117082,2020-01-08,2.24,5296,161,92407,San Bernardino,CA
PGE-INT-119717491,2020-09-10,2.56,11500.03,0,93402,LOS OSOS,CA
PGE-INT-119085537,2020-06-08,5.1,16810,0,94025,MENLO PARK,CA
PGE-INT-113581914,2017-02-13,6.6,21120,0,94565,PITTSBURG,CA
PGE-INT-113568780,2016-10-12,3.975,9485,0,95111,SAN JOSE,CA
63372,2017-06-28,4.845,-1,-1,85029,Phoenix,AZ
131828,2018-10-02,7,24850,2450,14226,Amherst,NY
SMAES_12749,2019-09-30,11.78,60078,0,01702,Framingham,MA
NJSRRE1532587150,2016-12-02,6.27,-1,0,08318,Elmer,NJ
271294,2020-12-02,6.82,14643,1364,11417,Queens,NY
PGE-INT-118590191,2020-03-12,4.02,20939,0,94597,WALNUT CREEK,CA
PGE-INT-117559010,2019-07-12,5.7618,28973.7,0,95360,NEWMAN,CA
SCE-INT-SCE-84369,2016-10-19,10.87687755,47567.37,0,92592,TEMECULA,CA
91703,2019-04-12,4.93,-1,-1,85006,Phoenix,AZ
PGE-INT-119656662,2020-08-28,7.2358,40898,0,95301,ATWATER,CA
SCE-INT-500705662,2015-06-02,4.148979592,-1,0,90061,LOS ANGELES,CA
PGE-INT-113469384,2015-09-02,7.54,38604.8,0,95404,SANTA ROSA,CA
PGE-INT-113284006,2006-11-30,5.805,53464.47,14341,94028,Portola Valley,CA
PGE-INT-117083865,2019-05-06,11.52,33843,0,95370,SONORA,CA
PGE-INT-117471964,2019-06-26,6.7221,35059.5,0,93307,BAKERSFIELD,CA
PGE-INT-113592916,2017-04-11,9.9858,43581.2,0,-1,-1,CA
SCE-INT-NST-123084,2019-12-26,4.2,21336,0,92507,RIVERSIDE,CA
SCE-INT-SCE-106495,2017-03-23,5.2,1,0,92831,Fullerton,CA
SDGE-INT-58188 & SDGE-INT-60588,2014-05-29,7,-1,0,92692,MISSION VIEJO,CA
PGE-INT-117179402,2019-05-20,7.56,37052,0,95212,STOCKTON,CA
SDGE-INT-68919,2015-01-08,7.8,-1,0,91913,CHULA VISTA,CA
SCE-INT-500499447,2014-07-02,3.68,14890,4718,93535,Lancaster,CA
PGE-INT-113371930,2013-11-20,3.75,-1,-1,93930,King City,CA
NJSRRE1532183625,2013-08-26,8.14,-1,0,08640,FORT DIX,NJ
RPV-31702,2018-07-21,6.2,20195.7,0,06708,Waterbury,CT
NFG-SR25630-57868,2016-03-25,6.375,32831.25,0,01119,Springfield,MA
SDGE-INT-84768,2015-08-05,6.9,32560,0,92064,POWAY,CA
PGE-INT-113594245,2017-05-16,5.04,17306,0,95124,SAN JOSE,CA
PGE-INT-115442490,2018-12-05,8.1675,39933,0,95209,STOCKTON,CA
100073,2019-12-02,9.3,-1,-1,86327,Dewey,AZ
751040,2018-11-30,6.3,17640,2000,53012-2151,Cedarburg,WI
74990,2018-01-30,9.3,-1,-1,85308,Glendale,AZ
PGE-INT-115067069,2019-02-04,4.095,13500,0,95215,STOCKTON,CA
LADWP-24154,2017-01-24,4.905,23053,1218,90037,Los Angeles,CA
RPV-40863,2019-08-13,6.1,23773,2611,06477,Orange,CT
PGE-INT-117310708,2019-09-06,4.48,-1,0,95694,WINTERS,CA
NJSRRE1540858429,2019-06-07,8.85,-1,0,08051,Mantua,NJ
LADWP-03910-Legacy,2010-08-03,4.725,-1,15889.5,90272,Pacific Palisades,CA
SCE-INT-NST-64552,2018-11-01,11.4,42195,0,92284,YUCCA VALLEY,CA
PGE-INT-113477761,2015-09-17,4.675,21250,0,95973,CHICO,CA
SDGE-INT-198454,2019-03-28,6.93,37006,0,92025,ESCONDIDO,CA
PGE-INT-113288449,2007-12-07,3.2,23100,6940,94061,Redwood City,CA
PGE-INT-114795411,2018-08-03,2.332,14778,0,95212,STOCKTON,CA
PGE-INT-119876153,2020-12-15,5.94,18514,0,93722,FRESNO,CA
256928,2020-10-23,8.63,28448.36,2083,12020,Malta,NY
SCE-INT-NST-86486,2019-05-18,2.44,5772.64,228,92596,Winchester,CA
SDGE-INT-85930,2015-08-19,3,14590,0,91910,CHULA VISTA,CA
NJSRRE1534210295,2017-09-20,7.56,-1,0,07731,Howell,NJ
OID3485945,2018-09-26,1.675,5527,-1,-1,-1,CO
RPV-37405,2019-02-25,7.25,30066.77,0,06513,New Haven,CT
PGE-INT-113607085,2017-07-14,7.26,26598,0,94513,BRENTWOOD,CA
SCE-INT-NST-36097,2018-04-16,7.119867347,33336,0,93230,HANFORD,CA
NJSRRE1532441617,2016-07-13,13.02,-1,0,08094,Williamstown,NJ
NJSRRE1532578722,2016-09-21,4.16,-1,0,07054,Parsippany,NJ
NJSRRE1535129816,2017-11-29,5.88,-1,0,08046,WILLINGBORO,NJ
173578,2019-05-23,9.72,30132,6102,12827,Fort Ann,NY
NFG-SR25630-51103,2015-11-05,7.562,21499,0,01951,Newbury,MA
PGE-INT-113578266,2017-01-03,6.38,40950,0,95361,OAKDALE,CA
SRO34850,2013-12-20,5,15000,-1,-1,-1,CO
SCE-INT-SCE-61794,2016-06-20,3.726438776,19584,0,92596,Winchester,CA
PGE-INT-113425457,2015-03-04,5.865,-1,0,93930,KING CITY,CA
NJSRRE1532218873,2015-08-27,13.78,-1,0,08081,SICKLERVILLE,NJ
CPV-LR12-00028,2004-01-05,2.76,18278,12420,02451,Waltham,MA
Qfs <10kW #8277,2017-01-30,3.2,-1,-1,87120,ALBUQUERQUE,NM
SCE-INT-500090473,2011-08-26,4.62,36498,4360,91360,Thousand Oaks,CA
SCE-INT-NST-23236,2018-01-08,2.44,10850,0,93505,CALIFORNIA CITY,CA
SCE-INT-NST-78551,2019-02-13,4.65,16740,0,90660,PICO RIVERA,CA
PGE-INT-113620748,2010-01-19,2.115,-1,-1,94804,Richmond,CA
0106450171,2011-10-27,4.7,20125,9400,85750,-1,AZ
172360,2019-07-19,4.88,20748,1708,14224,West Seneca,NY
SCE-INT-SCE-54552,2016-03-22,6.903683673,25802,0,92346,HIGHLAND,CA
2110303,2011-09-15,3.45,27329,-1,87043,Placitas,NM
NJSRRE1537969829,2018-07-20,3.3,-1,0,08723,Brick,NJ
PGE-INT-113576861,2016-12-29,4.02,13984,2850,94561,Oakley,CA
SCE-INT-NST-138820,2020-06-05,3.15,14175,788,92585,Menifee,CA
SCE-INT-NST-128500,2020-01-20,7.56,21546,0,93550,PALMDALE,CA
PGE-INT-113408838,2014-09-15,6.5,-1,0,94551,LIVERMORE,CA
PGE-INT-117490594,2019-07-03,4.35,7982,0,93454,SANTA MARIA,CA
SDGE-INT-21202,2010-06-04,5.4,35046,5032,92009,Carlsbad,CA
PGE-INT-118916989,2020-10-28,6.1776,46361.27,0,95008,CAMPBELL,CA
PGE-INT-118198890,2020-01-22,10.71,42249.88,0,93314,BAKERSFIELD,CA
SMAES_11885,2019-06-17,14.26,59892,0,02702,Freetown,MA
109120,2020-07-23,11.2,35280,-1,85390,Wickenburg,AZ
PGE-INT-113424851,2014-12-08,4.68,-1,0,95014,CUPERTINO,CA
PGE-INT-114332776,2018-02-27,8.008,34713,0,93650,PINEDALE,CA
SMA-SR25630-22068,2014-11-18,3.924,20944,1569.6,02667,Wellfleet,MA
PGE-INT-113523309,2016-06-14,3.38,12032.8,0,93955,SEASIDE,CA
PGE-INT-113487324,2015-10-02,7.02,35942,0,95677,ROCKLIN,CA
SCE-INT-500420919,2013-11-15,4.25,25075,734,91739,Rancho Cucamonga,CA
PGE-INT-113594220,2017-04-11,3.15,16128,0,94579,SAN LEANDRO,CA
SDGE-INT-146960,2017-08-17,4.65,7540,0,92065,RAMONA,CA
2012-500277-Sola,2013-03-21,24.71,104000,17500,11791,Syosset,NY
RPV-48623,2020-05-14,7.35,26360.31,0,06615,Stratford,CT
PGE-INT-113310760,2009-10-08,1.84,18758,2013,94117,San Francisco,CA
SCE-INT-SCE-65001,2016-06-04,5.72,31571.1,6171,92532,Lake Elsinore,CA
PGE-INT-113513934,2016-02-23,5.46,27955.2,0,95348,MERCED,CA
SMANG_10037,2019-09-09,5.1,21600,0,01902,Lynn,MA
PGE-INT-113438907,2015-04-20,2.08,-1,0,-1,-1,CA
NJSRRE1532515422,2017-01-05,9.88,-1,0,08205,Galloway,NJ
SDGE-INT-155890,2017-12-15,8.7,30500,0,91913,CHULA VISTA,CA
PGE-INT-113308708,2009-09-03,5.6,31866,6815,95148,San Jose,CA
NJSRRE1538457577,2018-09-28,6,-1,0,07202,Elizabeth,NJ
OID4246772,2020-08-13,6.2,18341.51,-1,-1,-1,CO
PGE-INT-115787808,2019-02-11,7.2072,27144,0,95695,WOODLAND,CA
OID4259506,2020-09-30,3.52,17139,-1,-1,-1,CO
PSP-00096,2010-05-25,5.4,37800,12150,19403,Norristown,PA
PGE-INT-113571661,2017-01-10,8.96,29500,0,94930,FAIRFAX,CA
106906,2020-05-20,14.16,-1,-1,85122,Casa Grande,AZ
492965,2017-07-24,9.75,21700,2000,53531-9202,Deerfield,WI
PGE-INT-113470287,2015-07-22,3.825,17579.7,0,95366,RIPON,CA
69344,2017-10-21,11.02,-1,-1,85375,Sun City West,AZ
20166,2013-10-25,7.28,-1,-1,86327,Dewey,AZ
SDGE-INT-143634,2017-06-07,6.195,31718,0,92128,SAN DIEGO,CA
SCE-INT-500502486,2014-02-10,2.402040816,-1,0,93109,SANTA BARBARA,CA
SDGE-INT-78022,2015-04-30,7.848,36850,0,92040,LAKESIDE,CA
PGE-INT-114493956,2018-04-13,7.2,20000,0,93730,FRESNO,CA
PGE-INT-114868384,2018-08-15,4.02,18090,1333,95020,Gilroy,CA
NJSRRE1532229841,2012-11-28,8.5,-1,0,07730,HAZLET,NJ
RTEP-RPV_106772,2015-07-10,3,13200,0,85614,-1,AZ
NJSRRE1532377780,2010-02-26,6.75,49545,10462.5,08619,HAMILTON,NJ
SCE-INT-500436967,2013-11-02,4.165,18146.96,-1,92544,Hemet,CA
PGE-INT-114052400,2017-10-24,6.72,21000,0,93308,BAKERSFIELD,CA
NFG-SR25630-53431,2016-01-19,16.83,78259.5,0,01066,Hatfield,MA
SDGE-INT-32066,2012-11-16,3.84,19104,643,92129,San Diego,CA
SCE-INT-500175655,2012-06-06,4.7,25521,2566,91741,Glendora,CA
PGE-INT-114818747,2018-08-06,4.7344,21523.2,0,95993,YUBA CITY,CA
PGE-INT-118779440,2020-04-22,5.31,1,0,95228,COPPEROPOLIS,CA
PGE-INT-119821857,2020-12-22,7.44,32940,0,95404,SANTA ROSA,CA
PGE-INT-113521397,2016-03-30,4.16,21248,0,94706,ALBANY,CA
PGE-INT-113317518,2011-07-23,8.904,66509,2613,93636,Madera,CA
PGE-INT-113477073,2015-10-09,3.825,17059.5,0,95407,SANTA ROSA,CA
PGE-INT-113403451,2014-08-22,2.25,-1,0,-1,-1,CA
OID3327130,2018-06-14,4.16,8426,-1,-1,-1,CO
PGE-INT-113547095,2016-07-21,6.09,29281,0,95667,PLACERVILLE,CA
PGE-INT-115025449,2019-01-10,14.625,74880,0,94931,COTATI,CA
514311,2017-11-25,1.8,6176,741.12,53402-4269,Racine,WI
PGE-INT-114790516,2018-07-18,7.59,28690.2,0,95762,EL DORADO HILLS,CA
SCE-INT-500520239,2014-04-09,6.25,27125,978,90808,Long Beach,CA
90056,2019-02-16,9.92,-1,-1,85029,Phoenix,AZ
NJSRRE1532213675,2015-07-17,7.4,-1,0,08753,TOMS RIVER,NJ
PGE-INT-120222234,2020-12-23,2.19,7680.25,0,93950,PACIFIC GROVE,CA
19411,2013-09-30,9,-1,-1,85373,Sun City West,AZ
SCE-INT-500406493,2013-07-02,5.568367347,-1,-1,92626,COSTA MESA,CA
SDGE-INT-2369,2004-12-23,2.31,15412.96,6099.2,92120,San Diego,CA
PGE-INT-113613334,2010-04-04,8.28,36959.8,7061,95746,Granite Bay,CA
SDGE-INT-136931,2017-02-17,5.2,22841,0,92123,SAN DIEGO,CA
NJSRRE1532169009,2011-10-17,6.66,-1,0,08755,TOMS RIVER,NJ
NJSRRE1534478377,2017-08-24,8.25,-1,0,08056,Mickleton,NJ
PGE-INT-119940139,2020-10-26,3.15,13388,0,95691,WEST SACRAMENTO,CA
NJSRRE1532190866,2012-08-13,4.515,-1,0,08201,SMITHVILLE,NJ
SCE-INT-SCE-40342,2015-12-30,11.16,33950,0,93277,VISALIA,CA
